#Software: Microsoft Internet Information Services 7.5
#Version: 1.0
#Date: 2018-12-20 21:22:01
#Fields: date time cs-method cs-uri-stem cs-username c-ip cs-version cs(User-Agent) cs(Referer) sc-status sc-bytes cs-bytes
2018-12-20 21:22:01 GET / - 209.17.96.250 HTTP/1.1 Mozilla/5.0+(compatible;+Nimbostratus-Bot/v1.3.2;+http://cloudsystemnetworks.com) - 200 37853 138
#Software: Microsoft Internet Information Services 7.5
#Version: 1.0
#Date: 2018-12-21 04:20:27
#Fields: date time cs-method cs-uri-stem cs-username c-ip cs-version cs(User-Agent) cs(Referer) sc-status sc-bytes cs-bytes
2018-12-21 04:23:37 GET /a - 207.241.232.246 HTTP/1.0 Mozilla/5.0+(compatible;+NLNZ_IAHarvester2018/3.3.0++https://natlib.govt.nz/publishers-and-authors/web-harvesting/domain-harvest) http://ngateapizza.co.nz/js/jquery.min.js 404 1424 2154
2018-12-21 04:23:38 GET /submit._submit - 207.241.232.246 HTTP/1.0 Mozilla/5.0+(compatible;+NLNZ_IAHarvester2018/3.3.0++https://natlib.govt.nz/publishers-and-authors/web-harvesting/domain-harvest) http://ngateapizza.co.nz/js/jquery.min.js 404 1424 2167
2018-12-21 04:23:41 GET /propertychange._change - 207.241.232.246 HTTP/1.0 Mozilla/5.0+(compatible;+NLNZ_IAHarvester2018/3.3.0++https://natlib.govt.nz/publishers-and-authors/web-harvesting/domain-harvest) http://ngateapizza.co.nz/js/jquery.min.js 404 1424 2175
2018-12-21 04:23:42 GET /click._change - 207.241.232.246 HTTP/1.0 Mozilla/5.0+(compatible;+NLNZ_IAHarvester2018/3.3.0++https://natlib.govt.nz/publishers-and-authors/web-harvesting/domain-harvest) http://ngateapizza.co.nz/js/jquery.min.js 404 1424 2166
2018-12-21 04:23:45 GET /beforeactivate._change - 207.241.232.246 HTTP/1.0 Mozilla/5.0+(compatible;+NLNZ_IAHarvester2018/3.3.0++https://natlib.govt.nz/publishers-and-authors/web-harvesting/domain-harvest) http://ngateapizza.co.nz/js/jquery.min.js 404 1424 2175
2018-12-21 04:23:46 GET /change._change - 207.241.232.246 HTTP/1.0 Mozilla/5.0+(compatible;+NLNZ_IAHarvester2018/3.3.0++https://natlib.govt.nz/publishers-and-authors/web-harvesting/domain-harvest) http://ngateapizza.co.nz/js/jquery.min.js 404 1424 2167
2018-12-21 04:23:49 GET /Microsoft.XMLHTTP - 207.241.232.246 HTTP/1.0 Mozilla/5.0+(compatible;+NLNZ_IAHarvester2018/3.3.0++https://natlib.govt.nz/publishers-and-authors/web-harvesting/domain-harvest) http://ngateapizza.co.nz/js/jquery.min.js 404 1424 2170
2018-12-21 04:23:50 GET /click.magnificPopup - 207.241.232.246 HTTP/1.0 Mozilla/5.0+(compatible;+NLNZ_IAHarvester2018/3.3.0++https://natlib.govt.nz/publishers-and-authors/web-harvesting/domain-harvest) http://ngateapizza.co.nz/js/jquery.magnific-popup.js 404 1424 2183
2018-12-21 04:23:51 GET /load.mfploader - 207.241.232.246 HTTP/1.0 Mozilla/5.0+(compatible;+NLNZ_IAHarvester2018/3.3.0++https://natlib.govt.nz/publishers-and-authors/web-harvesting/domain-harvest) http://ngateapizza.co.nz/js/jquery.magnific-popup.js 404 1424 2178
2018-12-21 04:23:54 GET /error.mfploader - 207.241.232.246 HTTP/1.0 Mozilla/5.0+(compatible;+NLNZ_IAHarvester2018/3.3.0++https://natlib.govt.nz/publishers-and-authors/web-harvesting/domain-harvest) http://ngateapizza.co.nz/js/jquery.magnific-popup.js 404 1424 2179
2018-12-21 04:23:56 GET /0.66s - 207.241.232.246 HTTP/1.0 Mozilla/5.0+(compatible;+NLNZ_IAHarvester2018/3.3.0++https://natlib.govt.nz/publishers-and-authors/web-harvesting/domain-harvest) http://ngateapizza.co.nz/js/scrollReveal.js 404 1424 2160
2018-12-21 04:23:59 GET /bs.alert - 207.241.232.246 HTTP/1.0 Mozilla/5.0+(compatible;+NLNZ_IAHarvester2018/3.3.0++https://natlib.govt.nz/publishers-and-authors/web-harvesting/domain-harvest) http://ngateapizza.co.nz/js/bootstrap.min.js 404 1424 2164
2018-12-21 04:24:00 GET /bs.button - 207.241.232.246 HTTP/1.0 Mozilla/5.0+(compatible;+NLNZ_IAHarvester2018/3.3.0++https://natlib.govt.nz/publishers-and-authors/web-harvesting/domain-harvest) http://ngateapizza.co.nz/js/bootstrap.min.js 404 1424 2165
2018-12-21 04:24:03 GET /bs.carousel - 207.241.232.246 HTTP/1.0 Mozilla/5.0+(compatible;+NLNZ_IAHarvester2018/3.3.0++https://natlib.govt.nz/publishers-and-authors/web-harvesting/domain-harvest) http://ngateapizza.co.nz/js/bootstrap.min.js 404 1424 2167
2018-12-21 04:24:04 GET /bs.collapse - 207.241.232.246 HTTP/1.0 Mozilla/5.0+(compatible;+NLNZ_IAHarvester2018/3.3.0++https://natlib.govt.nz/publishers-and-authors/web-harvesting/domain-harvest) http://ngateapizza.co.nz/js/bootstrap.min.js 404 1424 2167
2018-12-21 04:24:07 GET /bs.dropdown - 207.241.232.246 HTTP/1.0 Mozilla/5.0+(compatible;+NLNZ_IAHarvester2018/3.3.0++https://natlib.govt.nz/publishers-and-authors/web-harvesting/domain-harvest) http://ngateapizza.co.nz/js/bootstrap.min.js 404 1424 2167
2018-12-21 04:24:09 GET /bs.modal - 207.241.232.246 HTTP/1.0 Mozilla/5.0+(compatible;+NLNZ_IAHarvester2018/3.3.0++https://natlib.govt.nz/publishers-and-authors/web-harvesting/domain-harvest) http://ngateapizza.co.nz/js/bootstrap.min.js 404 1424 2164
2018-12-21 04:24:11 GET /bs.tooltip - 207.241.232.246 HTTP/1.0 Mozilla/5.0+(compatible;+NLNZ_IAHarvester2018/3.3.0++https://natlib.govt.nz/publishers-and-authors/web-harvesting/domain-harvest) http://ngateapizza.co.nz/js/bootstrap.min.js 404 1424 2166
