#Software: Microsoft Internet Information Services 7.5
#Version: 1.0
#Date: 2017-05-18 07:49:30
#Fields: date time cs-method cs-uri-stem cs-username c-ip cs-version cs(User-Agent) cs(Referer) sc-status sc-bytes cs-bytes
2017-05-18 07:49:30 GET / - 45.32.129.200 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.1;+WOW64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/40.0.2214.115+Safari/537.36 http://ngateahotel.co.nz 200 959 214
#Software: Microsoft Internet Information Services 7.5
#Version: 1.0
#Date: 2017-05-18 08:59:07
#Fields: date time cs-method cs-uri-stem cs-username c-ip cs-version cs(User-Agent) cs(Referer) sc-status sc-bytes cs-bytes
2017-05-18 08:59:07 GET /robots.txt - 66.249.79.178 HTTP/1.1 Mozilla/5.0+(compatible;+Googlebot/2.1;++http://www.google.com/bot.html) - 404 1405 231
2017-05-18 08:59:07 GET / - 66.249.79.175 HTTP/1.1 Mozilla/5.0+(compatible;+Googlebot/2.1;++http://www.google.com/bot.html) - 200 818 298
#Software: Microsoft Internet Information Services 7.5
#Version: 1.0
#Date: 2017-05-18 11:42:50
#Fields: date time cs-method cs-uri-stem cs-username c-ip cs-version cs(User-Agent) cs(Referer) sc-status sc-bytes cs-bytes
2017-05-18 11:42:50 GET / - 65.19.167.131 HTTP/1.1 Mozilla/5.0+(X11;+Linux+x86_64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/56.0.2924.87+Safari/537.36 - 200 959 359
#Software: Microsoft Internet Information Services 7.5
#Version: 1.0
#Date: 2017-05-18 12:41:09
#Fields: date time cs-method cs-uri-stem cs-username c-ip cs-version cs(User-Agent) cs(Referer) sc-status sc-bytes cs-bytes
2017-05-18 14:50:32 GET /images/admina/logo.png - 43.248.78.140 HTTP/1.1 Mozilla/5.0+(compatible;+MSIE+9.0;+Windows+NT+6.1;+WOW64;+Trident/5.0) - 404 1405 186
2017-05-18 14:50:34 GET /adminsoft/templates/images/login_title.png - 43.248.78.140 HTTP/1.1 Mozilla/5.0+(compatible;+MSIE+9.0;+Windows+NT+6.1;+WOW64;+Trident/5.0) - 404 1405 206
2017-05-18 14:50:35 GET /Script/Html.js - 43.248.78.140 HTTP/1.1 Mozilla/5.0+(compatible;+MSIE+9.0;+Windows+NT+6.1;+WOW64;+Trident/5.0) - 404 1405 178
2017-05-18 14:50:37 GET /SouthidcEditor/sysimage/icon32xls.gif - 43.248.78.140 HTTP/1.1 Mozilla/5.0+(compatible;+MSIE+9.0;+Windows+NT+6.1;+WOW64;+Trident/5.0) - 404 1405 201
2017-05-18 14:50:38 GET /images/admina/sitmap0.png - 43.248.78.140 HTTP/1.1 Mozilla/5.0+(compatible;+MSIE+9.0;+Windows+NT+6.1;+WOW64;+Trident/5.0) - 404 1405 189
2017-05-18 14:50:39 GET /admin/images/cutimg/style.css - 43.248.78.140 HTTP/1.1 Mozilla/5.0+(compatible;+MSIE+9.0;+Windows+NT+6.1;+WOW64;+Trident/5.0) - 404 1405 193
2017-05-18 14:50:41 GET /admin/SouthidcEditor/Include/Editor.js - 43.248.78.140 HTTP/1.1 Mozilla/5.0+(compatible;+MSIE+9.0;+Windows+NT+6.1;+WOW64;+Trident/5.0) - 404 1405 202
2017-05-18 14:50:42 GET /statics/css/style/styles3.css - 43.248.78.140 HTTP/1.1 Mozilla/5.0+(compatible;+MSIE+9.0;+Windows+NT+6.1;+WOW64;+Trident/5.0) - 404 1405 193
2017-05-18 14:50:44 GET /Admin/Images/southidc.css - 43.248.78.140 HTTP/1.1 Mozilla/5.0+(compatible;+MSIE+9.0;+Windows+NT+6.1;+WOW64;+Trident/5.0) - 404 1405 189
2017-05-18 14:50:45 GET /ewebeditor/KindEditor.js - 43.248.78.140 HTTP/1.1 Mozilla/5.0+(compatible;+MSIE+9.0;+Windows+NT+6.1;+WOW64;+Trident/5.0) - 404 1405 188
