#Fields: date time cs-method cs-uri-stem cs-username c-ip cs-version cs(User-Agent) cs(Referer) sc-status sc-bytes cs-bytes
2019-05-28 17:28:49 GET /FCKeditor/editor/filemanager/browser/default/connectors/asp/connector.asp - 221.229.204.71 HTTP/1.1 Mozilla/5.0+(compatible;+MSIE+9.0;+Windows+NT+6.1;+Trident/5.0) - 404 1405 270
2019-05-28 17:28:49 GET /FCKeditor/editor/filemanager/browser/default/connectors/aspx/connector.aspx - 221.229.204.71 HTTP/1.1 Mozilla/5.0+(compatible;+MSIE+9.0;+Windows+NT+6.1;+Trident/5.0) - 500 3266 272
2019-05-28 17:28:49 GET /FCKeditor3/editor/filemanager/browser/default/connectors/php/connector.php - 221.229.204.71 HTTP/1.1 Mozilla/5.0+(compatible;+MSIE+9.0;+Windows+NT+6.1;+Trident/5.0) - 404 1405 271
2019-05-28 17:28:49 GET /FCKeditor3/editor/filemanager/connectors/php/connector.php - 221.229.204.71 HTTP/1.1 Mozilla/5.0+(compatible;+MSIE+9.0;+Windows+NT+6.1;+Trident/5.0) - 404 1405 255
2019-05-28 17:28:49 GET /FCKeditor3/editor/filemanager/connectors/asp/connector.asp - 221.229.204.71 HTTP/1.1 Mozilla/5.0+(compatible;+MSIE+9.0;+Windows+NT+6.1;+Trident/5.0) - 404 1405 255
2019-05-28 17:28:50 GET /FCKeditor3/editor/filemanager/connectors/aspx/connector.aspx - 221.229.204.71 HTTP/1.1 Mozilla/5.0+(compatible;+MSIE+9.0;+Windows+NT+6.1;+Trident/5.0) - 500 3266 257
2019-05-28 17:28:50 GET /FCKeditor3/editor/filemanager/browser/default/connectors/asp/connector.asp - 221.229.204.71 HTTP/1.1 Mozilla/5.0+(compatible;+MSIE+9.0;+Windows+NT+6.1;+Trident/5.0) - 404 1405 271
2019-05-28 17:28:50 GET /FCKeditor3/editor/filemanager/browser/default/connectors/aspx/connector.aspx - 221.229.204.71 HTTP/1.1 Mozilla/5.0+(compatible;+MSIE+9.0;+Windows+NT+6.1;+Trident/5.0) - 500 3266 273
2019-05-28 17:28:50 GET /Web_fckeditor/editor/filemanager/browser/default/connectors/php/connector.php - 221.229.204.71 HTTP/1.1 Mozilla/5.0+(compatible;+MSIE+9.0;+Windows+NT+6.1;+Trident/5.0) - 404 1405 274
2019-05-28 17:28:52 GET /Web_fckeditor/editor/filemanager/connectors/php/connector.php - 221.229.204.71 HTTP/1.1 Mozilla/5.0+(compatible;+MSIE+9.0;+Windows+NT+6.1;+Trident/5.0) - 404 1405 258
2019-05-28 17:28:52 GET /Web_fckeditor/editor/filemanager/connectors/asp/connector.asp - 221.229.204.71 HTTP/1.1 Mozilla/5.0+(compatible;+MSIE+9.0;+Windows+NT+6.1;+Trident/5.0) - 404 1405 258
2019-05-28 17:28:53 GET /Web_fckeditor/editor/filemanager/connectors/aspx/connector.aspx - 221.229.204.71 HTTP/1.1 Mozilla/5.0+(compatible;+MSIE+9.0;+Windows+NT+6.1;+Trident/5.0) - 500 3266 260
2019-05-28 17:28:53 GET /Web_fckeditor/editor/filemanager/browser/default/connectors/asp/connector.asp - 221.229.204.71 HTTP/1.1 Mozilla/5.0+(compatible;+MSIE+9.0;+Windows+NT+6.1;+Trident/5.0) - 404 1405 274
2019-05-28 17:28:53 GET /Web_fckeditor/editor/filemanager/browser/default/connectors/aspx/connector.aspx - 221.229.204.71 HTTP/1.1 Mozilla/5.0+(compatible;+MSIE+9.0;+Windows+NT+6.1;+Trident/5.0) - 500 3266 276
2019-05-28 17:28:53 GET /admin/FCKeditor/editor/filemanager/browser/default/connectors/php/connector.php - 221.229.204.71 HTTP/1.1 Mozilla/5.0+(compatible;+MSIE+9.0;+Windows+NT+6.1;+Trident/5.0) - 404 1405 276
2019-05-28 17:28:54 GET /admin/FCKeditor/editor/filemanager/connectors/php/connector.php - 221.229.204.71 HTTP/1.1 Mozilla/5.0+(compatible;+MSIE+9.0;+Windows+NT+6.1;+Trident/5.0) - 404 1405 260
2019-05-28 17:28:54 GET /admin/FCKeditor/editor/filemanager/connectors/asp/connector.asp - 221.229.204.71 HTTP/1.1 Mozilla/5.0+(compatible;+MSIE+9.0;+Windows+NT+6.1;+Trident/5.0) - 404 1405 260
2019-05-28 17:28:54 GET /admin/FCKeditor/editor/filemanager/connectors/aspx/connector.aspx - 221.229.204.71 HTTP/1.1 Mozilla/5.0+(compatible;+MSIE+9.0;+Windows+NT+6.1;+Trident/5.0) - 500 3266 262
2019-05-28 17:28:56 GET /admin/FCKeditor/editor/filemanager/browser/default/connectors/asp/connector.asp - 221.229.204.71 HTTP/1.1 Mozilla/5.0+(compatible;+MSIE+9.0;+Windows+NT+6.1;+Trident/5.0) - 404 1405 276
2019-05-28 17:28:56 GET /admin/FCKeditor/editor/filemanager/browser/default/connectors/aspx/connector.aspx - 221.229.204.71 HTTP/1.1 Mozilla/5.0+(compatible;+MSIE+9.0;+Windows+NT+6.1;+Trident/5.0) - 500 3266 278
2019-05-28 17:28:56 POST /index.php - 221.229.204.71 HTTP/1.1 Mozilla/5.0+(compatible;+MSIE+9.0;+Windows+NT+6.1;+Trident/5.0) - 404 1405 388
2019-05-28 17:28:59 PUT /Rose20190529012855.txt - 221.229.204.71 HTTP/1.1 - http://www.ngateahotel.co.nz//Rose20190529012855.txt 405 1496 249
2019-05-28 17:28:59 GET /Rose20190529012855.txt - 221.229.204.71 HTTP/1.1 - - 404 1405 83
